,reqnum,unitname,attnum,status
996,2150,D00350209,1,0
997,2150,D00350210,1,0
998,2150,D00350211,1,0
999,2150,D00350212,1,0
1000,2150,D00350213,1,0
1001,2150,D00350214,1,0
1002,2150,D00350215,1,0
1003,2150,D00350216,1,0
1004,2150,D00350217,1,0
1005,2150,D00350218,1,0
1006,2150,D00350219,1,0
1007,2150,D00350220,1,0
1008,2150,D00350221,1,0
1009,2150,D00350222,1,0
1010,2150,D00350223,1,0
1011,2150,D00350224,1,0
1012,2150,D00350225,1,0
1013,2150,D00350226,1,0
1014,2150,D00350227,1,0
1015,2150,D00350228,1,0
1016,2150,D00350229,1,0
1017,2150,D00350230,1,0
1018,2150,D00350231,1,0
1019,2150,D00350232,1,0
1020,2150,D00350233,1,0
1021,2150,D00350234,1,0
1022,2150,D00350235,1,0
1023,2150,D00350236,1,0
1024,2150,D00350237,1,0
1025,2150,D00350238,1,0
1026,2150,D00350239,1,0
1027,2150,D00350240,1,0
1028,2150,D00350241,1,0
1029,2150,D00350242,1,0
1030,2150,D00350243,1,0
1031,2150,D00350244,1,0
1032,2150,D00350245,1,0
1033,2150,D00350246,1,0
1034,2150,D00350247,1,0
1035,2150,D00350248,1,0
1036,2150,D00350249,1,0
1037,2150,D00350250,1,0
1038,2150,D00350251,1,0
1039,2150,D00350252,1,0
1040,2150,D00350253,1,0
1041,2150,D00350254,1,0
1042,2150,D00350255,1,0
1043,2150,D00350256,1,0
1044,2150,D00350257,1,0
1045,2150,D00350258,1,0
1046,2150,D00350259,1,0
1047,2150,D00350260,1,0
1048,2150,D00350261,1,0
1049,2150,D00350262,1,0
1050,2150,D00350263,1,0
1051,2150,D00350264,1,0
1052,2150,D00350265,1,0
1053,2150,D00350266,1,0
1054,2150,D00350267,1,0
1055,2150,D00350268,1,0
1056,2150,D00350269,1,0
1057,2150,D00350270,1,0
1058,2150,D00350271,1,0
1059,2150,D00350272,1,0
1060,2150,D00350273,1,0
1061,2150,D00350274,1,0
1062,2150,D00350275,1,0
1063,2150,D00350276,1,0
1064,2150,D00350277,1,0
1065,2150,D00350278,1,0
1066,2150,D00350279,1,0
1067,2150,D00350280,1,0
1068,2150,D00350281,1,0
1069,2150,D00350282,1,0
1070,2150,D00350283,1,0
1071,2150,D00350284,1,0
1072,2150,D00350285,1,0
1073,2150,D00350286,1,0
1074,2150,D00350287,1,0
1075,2150,D00350288,1,0
1076,2150,D00350289,1,0
1077,2150,D00350290,1,0
1078,2150,D00350291,1,0
1079,2150,D00350292,1,0
1080,2150,D00350293,1,0
1081,2150,D00350294,1,0
1082,2150,D00350295,1,0
1083,2150,D00350296,1,0
1084,2150,D00350297,1,0
1085,2150,D00350298,1,0
1086,2150,D00350299,1,0
1087,2150,D00350300,1,0
1088,2150,D00350301,1,0
1089,2150,D00350302,1,0
1090,2150,D00350303,1,0
1091,2150,D00350304,1,0
1092,2150,D00350306,1,0
1093,2150,D00350307,1,0
1094,2150,D00350308,1,0
1095,2150,D00350309,1,0
1096,2150,D00350520,1,0
1097,2150,D00350522,1,0
1098,2150,D00350523,1,0
1099,2150,D00350524,1,0
1100,2150,D00350525,1,0
1101,2150,D00350526,1,0
1102,2150,D00350527,1,0
1103,2150,D00350528,1,0
1104,2150,D00350530,1,0
1105,2150,D00350531,1,0
1106,2150,D00350532,1,0
1107,2150,D00350533,1,0
1108,2150,D00350534,1,0
1109,2150,D00350535,1,0
1110,2150,D00350536,1,0
1111,2150,D00350537,1,0
1112,2150,D00350538,1,0
1113,2150,D00350539,1,0
1114,2150,D00350540,1,0
1115,2150,D00350541,1,0
1116,2150,D00350542,1,0
1117,2150,D00350543,1,0
1118,2150,D00350544,1,0
1119,2150,D00350545,1,0
1120,2150,D00350546,1,0
1121,2150,D00350547,1,0
1122,2150,D00350548,1,0
1123,2150,D00350549,1,0
1124,2150,D00350550,1,0
1125,2150,D00350551,1,0
1126,2150,D00350552,1,0
1127,2150,D00350553,1,0
1128,2150,D00350554,1,0
1129,2150,D00350555,1,0
1130,2150,D00350556,1,0
1131,2150,D00350557,1,0
1132,2150,D00350558,1,0
1133,2150,D00350560,1,0
1134,2150,D00350561,1,0
1135,2150,D00350562,1,0
1136,2150,D00350564,1,0
1137,2150,D00350565,1,0
1138,2150,D00350566,1,0
1139,2150,D00350567,1,0
1140,2150,D00350568,1,0
1141,2150,D00350569,1,0
1142,2150,D00350570,1,0
1143,2150,D00350571,1,0
1144,2150,D00350572,1,0
1145,2150,D00350573,1,0
1146,2150,D00350574,1,0
1147,2150,D00350575,1,0
1148,2150,D00350576,1,0
1149,2150,D00350577,1,0
1150,2150,D00350578,1,0
1151,2150,D00350579,1,0
1152,2150,D00350580,1,0
1153,2150,D00350581,1,0
1154,2150,D00350586,1,0
1155,2150,D00350587,1,0
1156,2150,D00350588,1,0
1157,2150,D00350589,1,0
1158,2150,D00350590,1,0
1159,2150,D00350594,1,0
1160,2150,D00350595,1,0
1161,2150,D00350596,1,0
1162,2150,D00350597,1,0
1163,2150,D00350598,1,0
1164,2150,D00350599,1,0
1165,2150,D00350600,1,0
1166,2150,D00350601,1,0
1167,2150,D00350602,1,0
1168,2150,D00350603,1,0
1169,2150,D00350604,1,0
1170,2150,D00350605,1,0
1171,2150,D00350606,1,0
1172,2150,D00350607,1,0
1173,2150,D00350608,1,0
1174,2150,D00350609,1,0
1175,2150,D00350610,1,0
1176,2150,D00350611,1,0
1177,2150,D00350612,1,0
1178,2150,D00350613,1,0
1179,2150,D00350614,1,0
1180,2150,D00350615,1,0
1181,2150,D00350616,1,0
1182,2150,D00350617,1,0
1183,2150,D00350618,1,0
1184,2150,D00350619,1,0
1185,2150,D00350620,1,0
1186,2150,D00350621,1,0
1187,2150,D00350622,1,0
1188,2150,D00350623,1,0
1189,2150,D00350624,1,0
1190,2150,D00350625,1,0
1191,2150,D00350626,1,0
1192,2150,D00350627,1,0
1193,2150,D00350628,1,0
1194,2150,D00350841,1,0
1195,2150,D00350842,1,0
1196,2150,D00350843,1,0
1197,2150,D00350844,1,0
1198,2150,D00350845,1,0
1199,2150,D00350846,1,0
1200,2150,D00350847,1,0
1201,2150,D00350848,1,0
1202,2150,D00350849,1,0
1203,2150,D00350850,1,0
1204,2150,D00350851,1,0
1205,2150,D00350852,1,0
1206,2150,D00350853,1,0
1207,2150,D00350854,1,0
1208,2150,D00350855,1,0
1209,2150,D00350856,1,0
1210,2150,D00350857,1,0
1211,2150,D00350858,1,0
1212,2150,D00350859,1,0
1213,2150,D00350860,1,0
1214,2150,D00350861,1,0
1215,2150,D00350862,1,0
1216,2150,D00350863,1,0
1217,2150,D00350864,1,0
1218,2150,D00350865,1,0
1219,2150,D00350866,1,0
1220,2150,D00350867,1,0
1221,2150,D00350868,1,0
1222,2150,D00350869,1,0
1223,2150,D00350870,1,0
1224,2150,D00350871,1,0
1225,2150,D00350872,1,0
1226,2150,D00350873,1,0
1227,2150,D00350874,1,0
1228,2150,D00350875,1,0
1229,2150,D00350876,1,0
1230,2150,D00350877,1,0
1231,2150,D00350878,1,0
1232,2150,D00350879,1,0
1233,2150,D00350880,1,0
1234,2150,D00350881,1,0
1235,2150,D00350882,1,0
1236,2150,D00350883,1,0
1237,2150,D00350884,1,0
1238,2150,D00350885,1,0
1239,2150,D00350886,1,0
1240,2150,D00350887,1,0
1241,2150,D00350888,1,0
1242,2150,D00350889,1,0
1243,2150,D00350890,1,0
1244,2150,D00350891,1,0
1245,2150,D00350892,1,0
1246,2150,D00350893,1,0
1247,2150,D00350894,1,0
1248,2150,D00350895,1,0
1249,2150,D00350896,1,0
1250,2150,D00350897,1,0
1251,2150,D00350898,1,0
1252,2150,D00350899,1,0
1253,2150,D00350900,1,0
1254,2150,D00350901,1,0
1255,2150,D00350902,1,0
1256,2150,D00350903,1,0
1257,2150,D00350904,1,0
1258,2150,D00350905,1,0
1259,2150,D00350906,1,0
1260,2150,D00350907,1,0
1261,2150,D00350908,1,0
1262,2150,D00350909,1,0
1263,2150,D00350910,1,0
1264,2150,D00350911,1,0
1265,2150,D00350912,1,0
1266,2150,D00350913,1,0
1267,2150,D00350914,1,0
1268,2150,D00350915,1,0
1269,2150,D00350916,1,0
1270,2150,D00350917,1,0
1271,2150,D00350918,1,0
1272,2150,D00350919,1,0
1273,2150,D00350920,1,0
1274,2150,D00350921,1,0
1275,2150,D00350922,1,0
1276,2150,D00350923,1,0
1277,2150,D00350924,1,0
1278,2150,D00350925,1,0
1279,2150,D00350926,1,0
1280,2150,D00350927,1,0
1281,2150,D00350928,1,0
1282,2150,D00350929,1,0
1283,2150,D00350930,1,0
1284,2150,D00350931,1,0
1285,2150,D00350932,1,0
1286,2150,D00350933,1,0
1287,2150,D00350934,1,0
1288,2150,D00350935,1,0
1289,2150,D00350936,1,0
1290,2150,D00350937,1,0
1291,2150,D00350939,1,0
1292,2150,D00350940,1,0
1293,2150,D00350941,1,0
1294,2150,D00350942,1,0
1295,2150,D00350943,1,0
1296,2150,D00350944,1,0
1297,2150,D00350945,1,0
1298,2150,D00350946,1,0
1299,2150,D00350947,1,0
1300,2150,D00350948,1,0
1301,2150,D00350949,1,0
1302,2150,D00350950,1,0
1303,2150,D00350951,1,0
1304,2150,D00350952,1,0
1305,2150,D00350953,1,0
1306,2150,D00350954,1,0
1307,2150,D00350955,1,0
1308,2150,D00350956,1,0
1309,2150,D00350957,1,0
1310,2150,D00350958,1,0
1311,2150,D00350959,1,0
1312,2150,D00350960,1,0
1313,2150,D00350961,1,0
1314,2150,D00350962,1,0
1315,2150,D00350963,1,0
1316,2150,D00350964,1,0
1317,2150,D00350965,1,0
1318,2150,D00350966,1,0
1319,2150,D00350967,1,0
1320,2150,D00350968,1,0
1321,2150,D00350969,1,0
1322,2150,D00350970,1,0
1323,2150,D00350971,1,0
1324,2150,D00350972,1,0
1325,2150,D00350973,1,0
1326,2150,D00350974,1,0
1327,2150,D00350975,1,0
1328,2150,D00350976,1,0
1329,2150,D00350977,1,0
1330,2150,D00350978,1,0
1331,2150,D00350979,1,0
1332,2150,D00350980,1,0
1333,2150,D00350981,1,0
1334,2150,D00350982,1,0
1335,2150,D00350983,1,0
1336,2150,D00350984,1,0
1337,2150,D00350985,1,0
1338,2150,D00350986,1,0
1339,2150,D00350987,1,0
1340,2150,D00350988,1,0
1341,2150,D00350989,1,0
1342,2150,D00350990,1,0
1343,2150,D00350991,1,0
1344,2150,D00350992,1,0
1345,2150,D00350993,1,0
1346,2150,D00350994,1,0
1347,2150,D00350995,1,0
1348,2150,D00350996,1,0
1349,2150,D00350997,1,0
1350,2150,D00350998,1,0
1351,2150,D00350999,1,0
1352,2150,D00351000,1,0
1353,2150,D00351001,1,0
1354,2150,D00351002,1,0
1355,2150,D00351003,1,0
1356,2150,D00351004,1,0
1357,2150,D00351005,1,0
1358,2150,D00351006,1,0
1359,2150,D00351007,1,0
1360,2150,D00351008,1,0
1361,2150,D00351188,1,0
1362,2150,D00351189,1,0
1363,2150,D00351191,1,0
1364,2150,D00351192,1,0
1365,2150,D00351193,1,0
1366,2150,D00351194,1,0
1367,2150,D00351195,1,0
1368,2150,D00351196,1,0
1369,2150,D00351197,1,0
1370,2150,D00351657,1,0
1371,2150,D00351658,1,0
1372,2150,D00351659,1,0
1373,2150,D00351660,1,0
1374,2150,D00351661,1,0
1375,2150,D00351684,1,0
1376,2150,D00351685,1,0
1377,2150,D00351686,1,0
1378,2150,D00351687,1,0
1379,2150,D00351688,1,0
1380,2150,D00351691,1,0
1381,2150,D00351692,1,0
1382,2150,D00351693,1,0
1383,2150,D00351694,1,0
1384,2150,D00351695,1,0
1385,2150,D00351696,1,0
1386,2150,D00351698,1,0
1387,2150,D00351699,1,0
1388,2150,D00351700,1,0
1389,2150,D00351701,1,0
1390,2150,D00351702,1,0
1391,2150,D00351704,1,0
1392,2150,D00351705,1,0
1393,2150,D00351706,2,0
1394,2150,D00351707,1,0
1395,2150,D00351708,1,0
1396,2150,D00351745,1,0
1397,2150,D00351746,1,0
1398,2150,D00351747,1,0
1399,2150,D00351748,1,0
1400,2150,D00351749,1,0
1401,2150,D00351750,1,0
1402,2150,D00351751,1,0
1403,2150,D00351752,1,0
1404,2150,D00351753,1,0
1405,2150,D00351754,1,0
1406,2150,D00351755,1,0
1407,2150,D00351757,1,0
1408,2150,D00351759,1,0
1409,2150,D00351760,1,0
1410,2150,D00351761,1,0
1411,2150,D00351764,1,0
1412,2150,D00351765,1,0
1413,2150,D00351766,1,0
1414,2150,D00351767,1,0
1415,2150,D00351768,1,0
1416,2150,D00351770,1,0
1417,2150,D00351771,1,0
1418,2150,D00351772,1,0
1419,2150,D00351773,1,0
1420,2150,D00351774,1,0
1421,2150,D00351775,1,0
1422,2150,D00351777,1,0
1423,2150,D00351778,1,0
1424,2150,D00351779,1,0
1425,2150,D00351780,1,0
1426,2150,D00351781,1,0
1427,2150,D00351787,1,0
1428,2150,D00352762,1,0
1429,2150,D00352763,1,0
1430,2150,D00352764,1,0
1431,2150,D00352765,1,0
1432,2150,D00352766,1,0
1433,2150,D00352767,1,0
1434,2150,D00352768,1,0
1435,2150,D00352769,1,0
1436,2150,D00352770,1,0
1437,2150,D00352772,1,0
1438,2150,D00352773,1,0
1439,2150,D00352775,1,0
1440,2150,D00352776,1,0
1441,2150,D00352777,1,0
1442,2150,D00352778,1,0
1443,2150,D00352779,1,0
1444,2150,D00352780,1,0
1445,2150,D00352781,1,0
1446,2150,D00352793,1,0
1447,2150,D00352794,1,0
1448,2150,D00352795,1,0
1449,2150,D00352796,1,0
1450,2150,D00352798,1,0
1451,2150,D00352799,1,0
1452,2150,D00352800,1,0
1453,2150,D00352801,1,0
1454,2150,D00352802,1,0
1455,2150,D00352803,1,0
1456,2150,D00352804,1,0
1457,2150,D00352805,1,0
1458,2150,D00352806,1,0
1459,2150,D00352807,1,0
1460,2150,D00352808,1,0
1461,2150,D00352809,1,0
1462,2150,D00352810,1,0
1463,2150,D00352811,1,0
1464,2150,D00352812,1,0
1465,2150,D00352813,1,0
1466,2150,D00352814,1,0
1467,2150,D00352815,1,0
1468,2150,D00352816,1,0
1469,2150,D00352817,1,0
1470,2150,D00352818,1,0
1471,2150,D00352821,1,0
1472,2150,D00352822,1,0
1473,2150,D00352823,1,0
1474,2150,D00352824,1,0
1475,2150,D00352825,1,0
1476,2150,D00352826,1,0
1477,2150,D00352827,1,0
1478,2150,D00352828,1,0
1479,2150,D00352829,1,0
1480,2150,D00352830,1,0
1481,2150,D00352831,1,0
1482,2150,D00352832,1,0
1483,2150,D00352833,1,0
1484,2150,D00352834,1,0
1485,2150,D00352835,1,0
1486,2150,D00352836,1,0
1487,2150,D00352837,1,0
1488,2150,D00352838,1,0
1489,2150,D00352839,1,0
1490,2150,D00352840,1,0
1491,2150,D00352841,1,0
1492,2150,D00352842,1,0
1493,2150,D00352843,1,0
1494,2150,D00352844,1,0
1495,2150,D00352845,1,0
1496,2150,D00352846,1,0
1497,2150,D00352847,1,0
1498,2150,D00352848,1,0
1499,2150,D00352849,1,0
1500,2150,D00352850,1,0
1501,2150,D00352851,1,0
1502,2150,D00352852,1,0
1503,2150,D00352853,1,0
1504,2150,D00352854,1,0
1505,2150,D00352855,1,0
1506,2150,D00352860,1,0
1507,2150,D00352862,1,0
1508,2150,D00352876,1,0
1509,2150,D00352877,1,0
1510,2150,D00352878,1,0
1511,2150,D00352879,1,0
1512,2150,D00352880,1,0
1513,2150,D00352881,1,0
1514,2150,D00352882,1,0
1515,2150,D00352883,1,0
1516,2150,D00352884,1,0
1517,2150,D00352885,1,0
1518,2150,D00352886,1,0
1519,2150,D00352887,1,0
1520,2150,D00352888,1,0
1521,2150,D00352889,1,0
1522,2150,D00352890,1,0
1523,2150,D00352891,1,0
1524,2150,D00352892,1,0
1525,2150,D00352893,1,0
1526,2150,D00352894,1,0
1527,2150,D00352895,1,0
1528,2150,D00352896,1,0
1529,2150,D00352897,1,0
1530,2150,D00352898,1,0
1531,2150,D00352899,1,0
1532,2150,D00352900,1,0
1533,2150,D00352901,1,0
1534,2150,D00352903,1,0
1535,2150,D00352904,1,0
1536,2150,D00352905,1,0
1537,2150,D00352906,1,0
1538,2150,D00352907,1,0
1539,2150,D00352908,1,0
1540,2150,D00352909,1,0
1541,2150,D00352910,1,0
1542,2150,D00352911,1,0
1543,2150,D00352912,1,0
1544,2150,D00352913,1,0
1545,2150,D00352914,1,0
1546,2150,D00352915,1,0
1547,2150,D00352916,1,0
1548,2150,D00352917,1,0
1549,2150,D00352918,1,0
1550,2150,D00352919,1,0
1551,2150,D00352920,1,0
1552,2150,D00352921,1,0
1553,2150,D00352922,1,0
1554,2150,D00352923,1,0
1555,2150,D00352924,1,0
1556,2150,D00352925,1,0
1557,2150,D00352926,1,0
1558,2150,D00352927,1,0
1559,2150,D00352928,1,0
1560,2150,D00352929,1,0
1561,2150,D00352930,1,0
1562,2150,D00352931,1,0
1563,2150,D00352932,1,0
1564,2150,D00352933,1,0
1565,2150,D00352934,1,0
1566,2150,D00352937,1,0
1567,2150,D00352938,1,0
1568,2150,D00352939,1,0
1569,2150,D00352940,1,0
1570,2150,D00352941,1,0
1571,2150,D00352942,1,0
1572,2150,D00352943,1,0
1573,2150,D00352944,1,0
1574,2150,D00352945,1,0
1575,2150,D00352946,1,0
1576,2150,D00352947,1,0
1577,2150,D00352948,1,0
1578,2150,D00352950,1,0
1579,2150,D00352951,1,0
1580,2150,D00352952,1,0
1581,2150,D00352953,1,0
1582,2150,D00352954,1,0
1583,2150,D00352955,1,0
1584,2150,D00352956,1,0
1585,2150,D00352957,1,0
1586,2150,D00352958,1,0
1587,2150,D00352959,1,0
1588,2150,D00352960,1,0
1589,2150,D00352961,1,0
1590,2150,D00352962,1,0
1591,2150,D00352963,1,0
1592,2150,D00352964,1,0
1593,2150,D00352965,1,0
1594,2150,D00352966,1,0
1595,2150,D00352969,1,0
1596,2150,D00352970,1,0
1597,2150,D00352972,1,0
1598,2150,D00352973,1,0
1599,2150,D00352974,1,0
1600,2150,D00352975,1,0
1601,2150,D00352988,1,0
1602,2150,D00353119,1,0
1603,2150,D00353120,1,0
1604,2150,D00353121,1,0
1605,2150,D00353122,1,0
1606,2150,D00353123,1,0
1607,2150,D00353124,1,0
1608,2150,D00353125,1,0
1609,2150,D00353126,1,0
1610,2150,D00353127,1,0
1611,2150,D00353128,1,0
1612,2150,D00353129,1,0
1613,2150,D00353130,1,0
1614,2150,D00353131,1,0
1615,2150,D00353133,1,0
1616,2150,D00353135,1,0
1617,2150,D00353136,1,0
1618,2150,D00353137,1,0
1619,2150,D00353139,1,0
1620,2150,D00353140,1,0
1621,2150,D00353141,1,0
1622,2150,D00353142,1,0
1623,2150,D00353143,1,0
1624,2150,D00353144,1,0
1625,2150,D00353145,1,0
1626,2150,D00353146,1,0
1627,2150,D00353147,1,0
1628,2150,D00353148,1,0
1629,2150,D00353149,1,0
1630,2150,D00353150,1,0
1631,2150,D00353151,1,0
1632,2150,D00353152,1,0
1633,2150,D00353153,1,0
1634,2150,D00353156,1,0
1635,2150,D00353160,1,0
1636,2150,D00353508,1,0
1637,2150,D00353509,1,0
1638,2150,D00353510,1,0
1639,2150,D00353511,1,0
1640,2150,D00353515,1,0
1641,2150,D00353516,1,0
1642,2150,D00353517,1,0
1643,2150,D00353534,1,0
1644,2150,D00353535,1,0
1645,2150,D00353537,1,0
1646,2150,D00353538,1,0
1647,2150,D00353539,1,0
1648,2150,D00353541,1,0
1649,2150,D00353542,1,0
1650,2150,D00353543,1,0
1651,2150,D00353544,1,0
1652,2150,D00353545,1,0
1653,2150,D00353546,1,0
1654,2150,D00353547,1,0
1655,2150,D00353548,1,0
1656,2150,D00353563,1,0
1657,2150,D00353564,1,0
1658,2150,D00353565,1,0
1659,2150,D00354792,1,0
1660,2150,D00354793,1,0
1661,2150,D00354794,1,0
1662,2150,D00354795,1,0
1663,2150,D00354796,1,0
1664,2150,D00354797,1,0
1665,2150,D00354798,1,0
1666,2150,D00354799,1,0
1667,2150,D00354800,1,0
1668,2150,D00354801,1,0
1669,2150,D00354802,1,0
1670,2150,D00354803,1,0
1671,2150,D00354804,1,0
1672,2150,D00354805,1,0
1673,2150,D00354806,1,0
1674,2150,D00354809,1,0
1675,2150,D00354810,1,0
1676,2150,D00354811,1,0
1677,2150,D00354812,1,0
1678,2150,D00354814,1,0
1679,2150,D00354815,1,0
1680,2150,D00354816,1,0
1681,2150,D00354817,1,0
1682,2150,D00354818,1,0
1683,2150,D00354819,1,0
1684,2150,D00354820,1,0
1685,2150,D00354821,1,0
1686,2150,D00354822,1,0
1687,2150,D00354823,1,0
1688,2150,D00354824,1,0
1689,2150,D00354825,1,0
1690,2150,D00354826,1,0
1691,2150,D00354827,1,0
1692,2150,D00354828,1,0
1693,2150,D00354831,1,0
1694,2150,D00354832,1,0
1695,2150,D00354833,1,0
1696,2150,D00354834,1,0
1697,2150,D00354835,1,0
1698,2150,D00354836,1,0
1699,2150,D00354837,1,0
1700,2150,D00354838,1,0
1701,2150,D00354839,1,0
1702,2150,D00354840,1,0
1703,2150,D00354841,1,0
1704,2150,D00354842,1,0
1705,2150,D00354843,1,0
1706,2150,D00354844,1,0
1707,2150,D00354845,1,0
1708,2150,D00354846,1,0
1709,2150,D00354847,1,0
1710,2150,D00354848,1,0
1711,2150,D00354849,1,0
1712,2150,D00354850,1,0
1713,2150,D00354851,1,0
1714,2150,D00354852,1,0
1715,2150,D00354853,1,0
1716,2150,D00354854,1,0
1717,2150,D00354855,1,0
1718,2150,D00354856,1,0
1719,2150,D00354857,1,0
1720,2150,D00354858,1,0
1721,2150,D00354859,1,0
1722,2150,D00354860,1,0
1723,2150,D00354861,1,0
1724,2150,D00354862,1,0
1725,2150,D00354863,1,0
1726,2150,D00354864,1,0
1727,2150,D00354865,1,0
1728,2150,D00354866,1,0
1729,2150,D00354867,1,0
1730,2150,D00354868,1,0
1731,2150,D00354869,1,0
1732,2150,D00354870,1,0
1733,2150,D00354871,1,0
1734,2150,D00354872,1,0
1735,2150,D00354873,1,0
1736,2150,D00354874,1,0
1737,2150,D00354875,1,0
1738,2150,D00354876,1,0
1739,2150,D00354877,1,0
1740,2150,D00354878,1,0
1741,2150,D00354879,1,0
1742,2150,D00354880,1,0
1743,2150,D00354881,1,0
1744,2150,D00354882,1,0
1745,2150,D00354883,1,0
1746,2150,D00354885,1,0
1747,2150,D00354886,1,0
1748,2150,D00354887,1,0
1749,2150,D00354888,1,0
1750,2150,D00354889,1,0
1751,2150,D00354890,1,0
1752,2150,D00354891,1,0
1753,2150,D00354892,1,0
1754,2150,D00354893,1,0
1755,2150,D00354894,1,0
1756,2150,D00354895,1,0
1757,2150,D00354896,1,0
1758,2150,D00354897,1,0
1759,2150,D00354898,1,0
1760,2150,D00354899,1,0
1761,2150,D00354900,1,0
1762,2150,D00354901,1,0
1763,2150,D00354902,1,0
1764,2150,D00354903,1,0
1765,2150,D00354904,1,0
1766,2150,D00354905,1,0
1767,2150,D00354906,1,0
1768,2150,D00354907,1,0
1769,2150,D00354908,1,0
1770,2150,D00354909,1,0
1771,2150,D00354910,1,0
1772,2150,D00354911,1,0
1773,2150,D00354912,1,0
1774,2150,D00354913,1,0
1775,2150,D00354914,1,0
1776,2150,D00354915,1,0
1777,2150,D00354916,1,0
1778,2150,D00354917,1,0
1779,2150,D00354918,1,0
1780,2150,D00354919,1,0
1781,2150,D00354920,1,0
1782,2150,D00354921,1,0
1783,2150,D00354922,1,0
1784,2150,D00354923,1,0
1785,2150,D00354924,1,0
1786,2150,D00354925,1,0
1787,2150,D00354926,1,0
1788,2150,D00354927,1,0
1789,2150,D00354928,1,0
1790,2150,D00354929,1,0
1791,2150,D00354930,1,0
1792,2150,D00354931,1,0
1793,2150,D00354932,1,0
1794,2150,D00354933,1,0
1795,2150,D00354934,1,0
1796,2150,D00354935,1,0
1797,2150,D00354936,1,0
1798,2150,D00354937,1,0
1799,2150,D00354938,1,0
1800,2150,D00354939,1,0
1801,2150,D00354940,1,0
1802,2150,D00354941,1,0
1803,2150,D00354942,1,0
1804,2150,D00354943,1,0
1805,2150,D00354944,1,0
1806,2150,D00354945,1,0
1807,2150,D00354946,1,0
1808,2150,D00354947,1,0
1809,2150,D00354948,1,0
1810,2150,D00354949,1,0
1811,2150,D00354950,1,0
1812,2150,D00354951,1,0
1813,2150,D00354952,1,0
1814,2150,D00354953,1,0
1815,2150,D00354954,1,0
1816,2150,D00354955,1,0
1817,2150,D00354956,1,0
1818,2150,D00354957,1,0
1819,2150,D00354958,1,0
1820,2150,D00354959,1,0
1821,2150,D00354960,1,0
1822,2150,D00354961,1,0
1823,2150,D00354962,1,0
1824,2150,D00354963,1,0
1825,2150,D00354964,1,0
1826,2150,D00354965,1,0
1827,2150,D00354966,1,0
1828,2150,D00354967,1,0
1829,2150,D00354968,1,0
1830,2150,D00354969,1,0
1831,2150,D00354970,1,0
1832,2150,D00354971,1,0
1833,2150,D00354972,1,0
1834,2150,D00354973,1,0
1835,2150,D00354974,1,0
1836,2150,D00354975,1,0
1837,2150,D00354976,1,0
1838,2150,D00354977,1,0
1839,2150,D00354978,1,0
1840,2150,D00354979,1,0
1841,2150,D00354980,1,0
1842,2150,D00354981,1,0
1843,2150,D00354982,1,0
1844,2150,D00354983,1,0
1845,2150,D00354984,1,0
1846,2150,D00354985,1,0
1847,2150,D00354986,1,0
1848,2150,D00354987,1,0
1849,2150,D00354988,1,0
1850,2150,D00354989,1,0
1851,2150,D00354990,1,0
1852,2150,D00354991,1,0
1853,2150,D00354992,1,0
1854,2150,D00354993,1,0
1855,2150,D00354994,1,0
1856,2150,D00354995,1,0
1857,2150,D00354996,1,0
1858,2150,D00354997,1,0
1859,2150,D00354998,1,0
1860,2150,D00354999,1,0
1861,2150,D00355000,1,0
1862,2150,D00355001,1,0
1863,2150,D00355002,1,0
1864,2150,D00355003,1,0
1865,2150,D00355004,1,0
1866,2150,D00355005,1,0
1867,2150,D00355006,1,0
1868,2150,D00355008,1,0
1869,2150,D00355009,1,0
1870,2150,D00355010,1,0
1871,2150,D00355011,1,0
1872,2150,D00355012,1,0
1873,2150,D00355013,1,0
1874,2150,D00355014,1,0
1875,2150,D00355015,1,0
1876,2150,D00355016,1,0
1877,2150,D00355019,1,0
1878,2150,D00355020,1,0
1879,2150,D00355021,1,0
1880,2150,D00355022,1,0
1881,2150,D00355023,1,0
1882,2150,D00355024,1,0
1883,2150,D00355025,1,0
1884,2150,D00355026,1,0
1885,2150,D00355027,1,0
1886,2150,D00355028,1,0
1887,2150,D00355029,1,0
1888,2150,D00355030,1,0
1889,2150,D00355031,1,0
1890,2150,D00355032,1,0
1891,2150,D00355033,1,0
1892,2150,D00355034,1,0
1893,2150,D00355035,1,0
1894,2150,D00355036,1,0
1895,2150,D00355037,1,0
1896,2150,D00355038,1,0
1897,2150,D00355039,1,0
1898,2150,D00355040,1,0
1899,2150,D00355041,1,0
1900,2150,D00355042,1,0
1901,2150,D00355043,1,0
1902,2150,D00355167,1,0
1903,2150,D00355168,1,0
1904,2150,D00355169,1,0
1905,2150,D00355170,1,0
1906,2150,D00355171,1,0
1907,2150,D00355173,1,0
1908,2150,D00355174,1,0
1909,2150,D00355175,1,0
1910,2150,D00355176,1,0
1911,2150,D00355177,1,0
1912,2150,D00355184,1,0
1913,2150,D00355185,1,0
1914,2150,D00355186,1,0
1915,2150,D00355187,1,0
1916,2150,D00355189,1,0
1917,2150,D00355190,1,0
1918,2150,D00355191,1,0
1919,2150,D00355193,1,0
